Text_ID	ID	Date	Newspaper	Article	Publisher	Volume	Issue	URN	URL	Lang	Quality	Image	
PressMint-ES-PV_1911-06-15-EUSKAL-ESNALEA	PressMint-ES-PV_1911-06-15-EUSKAL-ESNALEA.ana.p1	1911-06-15	EUSKAL-ESNALEA	IRUNDARRAI, AGUR	E. Lopez'en Echean	11	11		https://w390w.gipuzkoa.net/WAS/CORP/DKPAtzokoPrentsaWEB/argitalpen/176957/data/-1847620800000	Basque	
         low
      	https://w390w.gipuzkoa.net/WAS/CORP/DKPAtzokoPrentsaWEB/argitalpen/176957/data/-1847620800000
PressMint-ES-PV_1911-06-15-EUSKAL-ESNALEA	PressMint-ES-PV_1911-06-15-EUSKAL-ESNALEA.ana.p2	1911-06-15	EUSKAL-ESNALEA	IRUNDARRAI, AGUR	E. Lopez'en Echean	11	11		https://w390w.gipuzkoa.net/WAS/CORP/DKPAtzokoPrentsaWEB/argitalpen/176957/data/-1847620800000	Basque	
         low
      	https://w390w.gipuzkoa.net/WAS/CORP/DKPAtzokoPrentsaWEB/argitalpen/176957/data/-1847620800000
PressMint-ES-PV_1911-06-15-EUSKAL-ESNALEA	PressMint-ES-PV_1911-06-15-EUSKAL-ESNALEA.ana.p5	1911-06-15	EUSKAL-ESNALEA	IRUNDARRAI, AGUR	E. Lopez'en Echean	11	11		https://w390w.gipuzkoa.net/WAS/CORP/DKPAtzokoPrentsaWEB/argitalpen/176957/data/-1847620800000	Basque	
         low
      	https://w390w.gipuzkoa.net/WAS/CORP/DKPAtzokoPrentsaWEB/argitalpen/176957/data/-1847620800000
PressMint-ES-PV_1911-06-15-EUSKAL-ESNALEA	PressMint-ES-PV_1911-06-15-EUSKAL-ESNALEA.ana.p6	1911-06-15	EUSKAL-ESNALEA	IRUNDARRAI, AGUR	E. Lopez'en Echean	11	11		https://w390w.gipuzkoa.net/WAS/CORP/DKPAtzokoPrentsaWEB/argitalpen/176957/data/-1847620800000	Basque	
         low
      	https://w390w.gipuzkoa.net/WAS/CORP/DKPAtzokoPrentsaWEB/argitalpen/176957/data/-1847620800000
